CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
27782,MR.,MASON,HERNANDEZ,23-02-1965,S,M,mason41@adventure-works.com,"20,000",2,High School,Manual,Y
28232,MR.,GAVIN,RUSSELL,23-02-1965,S,M,gavin18@adventure-works.com,"90,000",4,Partial College,Professional,N
15509,MR.,ZACHARY,WASHINGTON,23-02-1966,M,M,zachary12@adventure-works.com,"60,000",0,Graduate Degree,Professional,Y
12465,MRS.,CASSANDRA,PATEL,23-02-1967,M,F,cassandra3@adventure-works.com,"20,000",1,Partial College,Manual,Y
12977,MS.,DESTINY,JOHNSON,23-02-1967,S,F,destiny1@adventure-works.com,"60,000",0,Graduate Degree,Professional,N
14940,MS.,CARMEN,RANA,23-02-1967,M,F,carmen14@adventure-works.com,"40,000",0,Bachelors,Clerical,N
20189,MS.,GRACE,HALL,23-02-1967,S,F,grace23@adventure-works.com,"50,000",0,Partial College,Skilled Manual,N
12913,MR.,BENJAMIN,MOORE,23-02-1968,M,M,benjamin42@adventure-works.com,"60,000",2,Bachelors,Skilled Manual,Y
24206,MS.,MARIE,MUNOZ,23-02-1969,M,F,marie31@adventure-works.com,"40,000",0,Graduate Degree,Clerical,Y
13635,MR.,KURT,DENG,23-02-1971,M,M,kurt1@adventure-works.com,"80,000",0,Bachelors,Professional,Y
16753,MS.,RACHEL,HARRIS,23-02-1972,S,F,rachel16@adventure-works.com,"70,000",0,Partial College,Skilled Manual,Y
26284,MR.,GARRETT,WARD,23-02-1972,S,M,garrett8@adventure-works.com,"50,000",0,Graduate Degree,Skilled Manual,N
13088,MS.,MEGAN,POWELL,23-02-1974,S,F,megan58@adventure-works.com,"60,000",0,Partial College,Professional,N
19953,MR.,DARRELL,LAL,23-02-1974,S,M,darrell17@adventure-works.com,"70,000",0,Bachelors,Professional,Y
23750,MRS.,TANYA,SERRANO,23-02-1974,M,F,tanya13@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
22326,MRS.,RILEY,HOWARD,23-02-1975,S,F,riley31@adventure-works.com,"40,000",3,Partial College,Clerical,Y
22980,MR.,OSCAR,WASHINGTON,23-02-1977,M,M,oscar21@adventure-works.com,"40,000",0,High School,Skilled Manual,Y
25561,MR.,MICAH,ZENG,23-02-1977,S,M,micah10@adventure-works.com,"10,000",0,High School,Manual,N
15256,MR.,DALTON,RAMIREZ,23-02-1978,S,M,dalton77@adventure-works.com,"40,000",0,High School,Skilled Manual,N
19523,MS.,BRITTNEY,HOLT,23-02-1978,S,F,brittney4@adventure-works.com,"30,000",0,High School,Manual,N
22019,MS.,RACHEL,BRYANT,23-02-1978,M,F,rachel66@adventure-works.com,"40,000",0,High School,Skilled Manual,N
19265,MR.,DALE,RAJI,23-02-1979,M,M,dale19@adventure-works.com,"10,000",0,Partial College,Manual,N
12573,MR.,GRANT,RAI,23-02-1980,S,M,grant19@adventure-works.com,"10,000",0,Partial College,Manual,N
22868,MR.,ERNEST,SUN,23-02-1980,S,M,ernest13@adventure-works.com,"20,000",0,Partial High School,Manual,N
18763,MRS.,JULIE,CHANDER,24-02-1938,M,F,julie20@adventure-works.com,"40,000",2,Bachelors,Management,N
21344,MR.,TREVOR,PERRY,24-02-1938,M,M,trevor7@adventure-works.com,"70,000",5,Graduate Degree,Management,N
11035,,WENDY,DOMINGUEZ,24-02-1948,M,NA,wendy12@adventure-works.com,"10,000",2,Partial High School,Clerical,Y
19001,MR.,FERNANDO,BROWN,24-02-1948,M,M,fernando4@adventure-works.com,"40,000",2,High School,Professional,N
21790,MR.,JAMES,DIAZ,24-02-1948,M,M,james37@adventure-works.com,"60,000",2,Bachelors,Management,Y
24881,MRS.,TASHA,ASHE,24-02-1948,M,F,tasha22@adventure-works.com,"1,50,000",4,High School,Management,Y
28968,MR.,MARCUS,MORGAN,24-02-1948,S,M,marcus89@adventure-works.com,"30,000",4,High School,Professional,Y
17464,MR.,JEREMY,RODRIGUEZ,24-02-1953,M,M,jeremy6@adventure-works.com,"60,000",3,Graduate Degree,Management,Y
14263,MRS.,NINA,LAL,24-02-1954,S,F,nina9@adventure-works.com,"80,000",2,Partial College,Skilled Manual,Y
28587,MR.,XAVIER,HARRIS,24-02-1954,M,M,xavier11@adventure-works.com,"40,000",1,Partial College,Clerical,Y
13746,MRS.,JANELLE,MADAN,24-02-1957,M,F,janelle7@adventure-works.com,"40,000",1,Partial College,Clerical,Y
20802,MR.,JON,LI,24-02-1957,S,M,jon22@adventure-works.com,"10,000",2,Partial College,Manual,Y
22218,MR.,CHRISTIAN,BRYANT,24-02-1957,M,M,christian5@adventure-works.com,"60,000",2,High School,Professional,N
23277,MR.,ISAIAH,TORRES,24-02-1957,M,M,isaiah3@adventure-works.com,"30,000",2,High School,Skilled Manual,Y
25350,MR.,ALBERTO,ALONSO,24-02-1957,M,M,alberto9@adventure-works.com,"20,000",2,Partial High School,Clerical,Y
13082,MR.,JUAN,PETERSON,24-02-1958,S,M,juan15@adventure-works.com,"1,30,000",0,Graduate Degree,Management,Y
16242,MRS.,MEGAN,GARCIA,24-02-1958,S,F,megan19@adventure-works.com,"80,000",4,Graduate Degree,Skilled Manual,Y
23977,,GAIL,BUTLER,24-02-1958,S,NA,gail4@adventure-works.com,"20,000",1,Bachelors,Manual,Y
17323,MR.,RAFAEL,JAI,24-02-1959,M,M,rafael35@adventure-works.com,"1,00,000",5,Bachelors,Professional,Y
28626,MRS.,BAILEY,HERNANDEZ,24-02-1959,S,F,bailey38@adventure-works.com,"40,000",2,Partial College,Clerical,N
21156,MRS.,MARIA,LOPEZ,24-02-1960,M,F,maria62@adventure-works.com,"60,000",1,Partial College,Skilled Manual,Y
14622,MR.,BRANDON,PATTERSON,24-02-1962,M,M,brandon8@adventure-works.com,"70,000",1,Partial College,Skilled Manual,Y
28418,MRS.,KELLI,ZHU,24-02-1962,M,F,kelli15@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
17074,MR.,RUBEN,MALHOTRA,24-02-1964,M,M,ruben5@adventure-works.com,"60,000",4,Bachelors,Professional,Y
23366,MR.,FERNANDO,CAMPBELL,24-02-1964,S,M,fernando40@adventure-works.com,"60,000",4,Bachelors,Skilled Manual,N
25073,MRS.,SHELBY,STEWART,24-02-1964,M,F,shelby23@adventure-works.com,"60,000",4,Bachelors,Skilled Manual,Y
24829,MR.,ETHAN,PATTERSON,24-02-1965,M,M,ethan7@adventure-works.com,"60,000",0,Graduate Degree,Professional,N
20897,MRS.,MAYRA,SAI,24-02-1966,M,F,mayra5@adventure-works.com,"30,000",1,Bachelors,Skilled Manual,Y
15580,MR.,RUBEN,RAMAN,24-02-1968,M,M,ruben13@adventure-works.com,"60,000",2,Bachelors,Professional,Y
17775,MR.,RICKY,MORENO,24-02-1968,S,M,ricky6@adventure-works.com,"20,000",1,Partial College,Manual,N
23411,MR.,CESAR,PRASAD,24-02-1968,S,M,cesar8@adventure-works.com,"60,000",2,Bachelors,Professional,N
22271,MR.,CONNOR,MITCHELL,24-02-1969,M,M,connor39@adventure-works.com,"80,000",3,Graduate Degree,Professional,Y
22450,MS.,AUDREY,ALVAREZ,24-02-1969,M,F,audrey6@adventure-works.com,"50,000",0,Graduate Degree,Skilled Manual,Y
27081,MR.,JASON,ROSS,24-02-1970,M,M,jason2@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
14710,MS.,LISA,MA,24-02-1971,S,F,lisa19@adventure-works.com,"30,000",0,High School,Manual,N
12391,MRS.,OLIVIA,KELLY,24-02-1972,S,F,olivia46@adventure-works.com,"40,000",2,Partial College,Clerical,Y
15131,MS.,LACEY,SUN,24-02-1972,S,F,lacey25@adventure-works.com,"80,000",0,Bachelors,Professional,Y
12348,MR.,JIMMY,VAZQUEZ,24-02-1974,M,M,jimmy18@adventure-works.com,"90,000",0,Bachelors,Professional,Y
22211,MR.,RICHARD,GRAY,24-02-1974,M,M,richard87@adventure-works.com,"60,000",0,Partial College,Professional,Y
11043,MR.,NATHAN,SIMMONS,24-02-1976,M,M,nathan11@adventure-works.com,"60,000",0,Partial College,Skilled Manual,Y
26584,MR.,BENJAMIN,ALEXANDER,24-02-1976,M,M,benjamin20@adventure-works.com,"60,000",0,Partial College,Professional,N
29458,MR.,DANNY,MORENO,24-02-1977,S,M,danny7@adventure-works.com,"10,000",0,High School,Manual,Y
17729,MR.,EDGAR,GARCIA,24-02-1978,M,M,edgar16@adventure-works.com,"10,000",0,Partial College,Manual,N
12375,MR.,JARROD,RAMAN,24-02-1980,S,M,jarrod12@adventure-works.com,"20,000",0,Partial High School,Manual,Y
14331,MR.,TIMOTHY,MURPHY,24-02-1980,S,M,timothy16@adventure-works.com,"30,000",0,High School,Skilled Manual,Y
15254,MS.,CARLA,CHAPMAN,24-02-1980,M,F,carla5@adventure-works.com,"40,000",0,High School,Skilled Manual,N
20178,MS.,DEBORAH,ANAND,24-02-1980,S,F,deborah22@adventure-works.com,"20,000",0,Partial High School,Manual,N
22972,MS.,BAILEY,JAMES,24-02-1980,S,F,bailey6@adventure-works.com,"40,000",0,High School,Skilled Manual,N
22132,MRS.,RACHAEL,MEHTA,25-02-1938,M,F,rachael13@adventure-works.com,"70,000",5,Graduate Degree,Management,Y
11151,MRS.,MELINDA,GILL,25-02-1942,S,F,melinda9@adventure-works.com,"60,000",2,Graduate Degree,Management,N
21749,MRS.,ASHLEY,WILLIAMS,25-02-1942,S,F,ashley2@adventure-works.com,"50,000",4,Bachelors,Management,N
28011,MR.,ANDREW,LAN,25-02-1943,M,M,andrew8@adventure-works.com,"60,000",4,Bachelors,Management,Y
15747,MR.,EVAN,NELSON,25-02-1944,M,M,evan34@adventure-works.com,"70,000",4,Bachelors,Management,Y
24548,MRS.,CRYSTAL,LIU,25-02-1944,M,F,crystal6@adventure-works.com,"1,10,000",3,Bachelors,Management,Y
22148,MRS.,CANDACE,PRASAD,25-02-1947,M,F,candace9@adventure-works.com,"10,000",2,Partial High School,Clerical,Y
22150,MR.,DAMIEN,LIANG,25-02-1947,M,M,damien13@adventure-works.com,"30,000",2,Partial College,Clerical,N
22754,MR.,ROBERT,FOSTER,25-02-1947,M,M,robert28@adventure-works.com,"70,000",2,Partial College,Professional,Y
26492,MR.,RYAN,RODRIGUEZ,25-02-1947,M,M,ryan56@adventure-works.com,"70,000",2,Bachelors,Management,Y
12095,MR.,AUSTIN,GRIFFIN,25-02-1948,M,M,austin17@adventure-works.com,"60,000",2,Bachelors,Management,Y
27332,MR.,TONY,RAJI,25-02-1948,M,M,tony23@adventure-works.com,"90,000",4,High School,Management,Y
24266,MR.,MELVIN,CHANDER,25-02-1949,M,M,melvin14@adventure-works.com,"20,000",2,Partial High School,Clerical,Y
29006,MR.,CHRISTIAN,KUMAR,25-02-1949,S,M,christian14@adventure-works.com,"60,000",2,Partial College,Professional,Y
19059,MR.,GEORGE,RODRIGUEZ,25-02-1953,M,M,george26@adventure-works.com,"1,30,000",5,Partial College,Professional,Y
27300,MR.,ROBERT,BAKER,25-02-1953,M,M,robert58@adventure-works.com,"70,000",4,Partial College,Professional,Y
11515,MRS.,SHANNON,HUANG,25-02-1954,M,F,shannon6@adventure-works.com,"30,000",1,High School,Clerical,Y
12234,MR.,CLARENCE,ZENG,25-02-1954,M,M,clarence15@adventure-works.com,"10,000",2,Partial College,Manual,Y
13318,MRS.,AMBER,PEREZ,25-02-1954,M,F,amber12@adventure-works.com,"60,000",2,Partial High School,Skilled Manual,Y
23057,MRS.,CAITLIN,RICHARDSON,25-02-1954,M,F,caitlin7@adventure-works.com,"60,000",2,Partial High School,Skilled Manual,N
28583,MR.,RYAN,LONG,25-02-1954,M,M,ryan12@adventure-works.com,"30,000",1,High School,Clerical,Y
14743,MR.,NATHAN,TURNER,25-02-1955,M,M,nathan34@adventure-works.com,"40,000",1,Partial College,Clerical,Y
15751,MRS.,KRISTEN,XU,25-02-1955,S,F,kristen11@adventure-works.com,"80,000",2,High School,Skilled Manual,Y
23117,MR.,BRUCE,SANZ,25-02-1955,M,M,bruce41@adventure-works.com,"80,000",2,High School,Skilled Manual,Y
23332,MR.,MARTIN,GARCIA,25-02-1955,S,M,martin19@adventure-works.com,"80,000",2,Partial College,Skilled Manual,Y
26258,MRS.,ANGELICA,POWELL,25-02-1955,S,F,angelica8@adventure-works.com,"20,000",3,Partial High School,Clerical,Y
26259,MR.,HUNTER,BRYANT,25-02-1955,S,M,hunter15@adventure-works.com,"30,000",1,High School,Clerical,N
27501,MR.,DARREN,ALONSO,25-02-1955,M,M,darren30@adventure-works.com,"80,000",2,Partial College,Skilled Manual,Y
17715,MR.,RAFAEL,PAL,25-02-1956,M,M,rafael36@adventure-works.com,"20,000",1,Bachelors,Clerical,Y
27610,MR.,JEREMY,WASHINGTON,25-02-1956,S,M,jeremy28@adventure-works.com,"80,000",2,Partial High School,Skilled Manual,N
29200,MR.,JACKSON,COLLINS,25-02-1957,M,M,jackson32@adventure-works.com,"60,000",2,High School,Professional,Y
15564,MR.,EDUARDO,HUGHES,25-02-1959,M,M,eduardo56@adventure-works.com,"60,000",4,Bachelors,Professional,N
17030,MRS.,EMILY,RUSSELL,25-02-1959,M,F,emily45@adventure-works.com,"60,000",1,Partial College,Skilled Manual,Y
26719,MRS.,TAMARA,LI,25-02-1960,S,F,tamara34@adventure-works.com,"80,000",5,Partial College,Professional,N
21982,MRS.,DEBORAH,LAL,25-02-1961,M,F,deborah13@adventure-works.com,"60,000",1,Partial College,Skilled Manual,Y
13291,MRS.,NINA,XU,25-02-1962,M,F,nina5@adventure-works.com,"80,000",5,Partial College,Professional,Y
17425,MR.,AUSTIN,WASHINGTON,25-02-1962,M,M,austin9@adventure-works.com,"1,00,000",1,Partial College,Professional,Y
19592,MRS.,TARA,XU,25-02-1963,S,F,tara5@adventure-works.com,"60,000",3,Bachelors,Professional,N
29287,MRS.,SUZANNE,LIN,25-02-1964,M,F,suzanne9@adventure-works.com,"60,000",4,Bachelors,Professional,Y
22920,MR.,CALVIN,ANDERSEN,25-02-1965,M,M,calvin12@adventure-works.com,"60,000",3,Bachelors,Professional,Y
13785,MR.,CLAYTON,SHE,25-02-1966,S,M,clayton20@adventure-works.com,"30,000",1,Bachelors,Clerical,N
16269,MRS.,TARA,NATH,25-02-1966,M,F,tara19@adventure-works.com,"30,000",1,Bachelors,Skilled Manual,Y
25463,MR.,MIGUEL,ROBINSON,25-02-1966,S,M,miguel18@adventure-works.com,"20,000",2,High School,Manual,Y
29295,MR.,GLENN,LI,25-02-1966,S,M,glenn4@adventure-works.com,"1,10,000",0,Graduate Degree,Management,Y
25411,MS.,RILEY,FLORES,25-02-1967,S,F,riley10@adventure-works.com,"40,000",0,Bachelors,Professional,N
19661,MR.,NATHANIEL,COX,25-02-1968,S,M,nathaniel11@adventure-works.com,"90,000",4,Bachelors,Management,Y
23434,MS.,KATIE,NATH,25-02-1968,S,F,katie21@adventure-works.com,"70,000",0,Bachelors,Professional,Y
13894,MRS.,ROBYN,RUIZ,25-02-1969,M,F,robyn1@adventure-works.com,"70,000",5,Graduate Degree,Professional,Y
23189,MRS.,MEGAN,MOORE,25-02-1969,M,F,megan11@adventure-works.com,"80,000",3,Graduate Degree,Professional,N
11663,MR.,SETH,WILLIAMS,25-02-1970,M,M,seth2@adventure-works.com,"70,000",4,Graduate Degree,Professional,Y
15577,MRS.,MAYRA,MALHOTRA,25-02-1970,M,F,mayra4@adventure-works.com,"80,000",4,Graduate Degree,Management,Y
17651,MR.,ETHAN,BUTLER,25-02-1970,S,M,ethan10@adventure-works.com,"40,000",2,Partial College,Clerical,Y
21605,MRS.,BRITTNEY,YE,25-02-1970,M,F,brittney8@adventure-works.com,"60,000",2,Graduate Degree,Professional,Y
25415,MR.,AARON,EVANS,25-02-1970,S,M,aaron33@adventure-works.com,"70,000",4,Graduate Degree,Professional,N
26949,MS.,LINDSEY,CHANDER,25-02-1970,S,F,lindsey17@adventure-works.com,"20,000",0,Partial College,Manual,N
27003,MR.,ROGER,JAI,25-02-1971,M,M,roger38@adventure-works.com,"20,000",0,Partial High School,Manual,Y
11785,MR.,THEODORE,DIAZ,25-02-1972,M,M,theodore3@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
17244,MS.,KELLIE,DOMINGUEZ,25-02-1972,M,F,kellie11@adventure-works.com,"1,00,000",0,High School,Management,Y
11478,MR.,BILLY,HERNANDEZ,25-02-1973,S,M,billy5@adventure-works.com,"30,000",0,High School,Manual,N
12350,MR.,LOGAN,HERNANDEZ,25-02-1973,M,M,logan44@adventure-works.com,"90,000",0,Bachelors,Professional,Y
14693,MR.,ROBERT,PARKER,25-02-1973,S,M,robert44@adventure-works.com,"30,000",0,High School,Manual,N
25677,MS.,VERONICA,LOPEZ,25-02-1974,M,F,veronica18@adventure-works.com,"20,000",0,Partial High School,Manual,Y
28765,MS.,ABIGAIL,GONZALES,25-02-1974,M,F,abigail42@adventure-works.com,"50,000",0,Graduate Degree,Skilled Manual,Y
15074,MRS.,ELIZABETH,PERRY,26-02-1920,M,F,elizabeth37@adventure-works.com,"10,000",3,Bachelors,Clerical,N
22724,MR.,NOAH,EVANS,26-02-1942,M,M,noah27@adventure-works.com,"70,000",5,Bachelors,Management,Y
23989,MR.,DAMIEN,BECK,26-02-1942,S,M,damien35@adventure-works.com,"30,000",1,Bachelors,Clerical,N
29345,,RANDALL,DIAZ,26-02-1942,S,NA,randall4@adventure-works.com,"40,000",2,Bachelors,Management,N
12254,MR.,CALVIN,DENG,26-02-1943,S,M,calvin1@adventure-works.com,"20,000",1,Partial College,Manual,Y
14255,MR.,JONATHAN,JACKSON,26-02-1943,S,M,jonathan65@adventure-works.com,"1,10,000",2,Bachelors,Management,Y
19847,MR.,BRENDAN,ANAND,26-02-1943,S,M,brendan20@adventure-works.com,"70,000",5,Bachelors,Management,Y
21447,MR.,ANTHONY,HARRIS,26-02-1943,M,M,anthony21@adventure-works.com,"70,000",5,Bachelors,Management,Y
12076,MRS.,CHLOE,WASHINGTON,26-02-1944,M,F,chloe80@adventure-works.com,"70,000",5,Bachelors,Management,Y
25001,MR.,CLAYTON,XU,26-02-1944,M,M,clayton25@adventure-works.com,"20,000",4,High School,Skilled Manual,Y
11417,MRS.,LACEY,ZHENG,26-02-1945,M,F,lacey32@adventure-works.com,"70,000",5,High School,Professional,Y
16926,MR.,RODNEY,SANZ,26-02-1945,M,M,rodney14@adventure-works.com,"10,000",2,Partial High School,Clerical,Y
21456,MR.,DALTON,GONZALES,26-02-1945,M,M,dalton63@adventure-works.com,"40,000",4,High School,Professional,N
25861,MR.,GARRETT,COOPER,26-02-1945,M,M,garrett13@adventure-works.com,"30,000",5,Partial High School,Skilled Manual,Y
11134,MR.,LARRY,TOWNSEND,26-02-1946,S,M,larry14@adventure-works.com,"10,000",5,High School,Skilled Manual,Y
13579,MR.,ALAN,CHEN,26-02-1946,M,M,alan6@adventure-works.com,"1,10,000",3,Bachelors,Management,Y
19855,MR.,JOHN,SMITH,26-02-1946,M,M,john37@adventure-works.com,"70,000",5,Bachelors,Management,Y
23689,MRS.,KAYLA,HALL,26-02-1947,M,F,kayla23@adventure-works.com,"40,000",4,High School,Professional,Y
29281,MR.,CHARLES,ANDERSON,26-02-1950,S,M,charles13@adventure-works.com,"40,000",4,Partial College,Professional,N
15110,MRS.,JANELLE,PRASAD,26-02-1952,M,F,janelle8@adventure-works.com,"1,00,000",3,Partial College,Professional,Y
26406,MRS.,HALEY,LOPEZ,26-02-1952,M,F,haley55@adventure-works.com,"80,000",4,Partial College,Professional,Y
14733,MR.,CLARENCE,RAJI,26-02-1953,M,M,clarence35@adventure-works.com,"30,000",1,Bachelors,Skilled Manual,Y
27321,MR.,DYLAN,ZHANG,26-02-1953,M,M,dylan23@adventure-works.com,"80,000",4,Partial College,Professional,Y
27949,MR.,JASON,RUSSELL,26-02-1953,S,M,jason17@adventure-works.com,"1,70,000",0,Bachelors,Management,N
18928,MRS.,CARMEN,PRASAD,26-02-1955,M,F,carmen12@adventure-works.com,"80,000",2,High School,Skilled Manual,Y
20806,MR.,JAMES,LOPEZ,26-02-1955,M,M,james69@adventure-works.com,"10,000",2,Partial College,Manual,Y
28600,MRS.,DESTINY,CLARK,26-02-1955,S,F,destiny17@adventure-works.com,"30,000",1,High School,Clerical,N
18510,MR.,SAMUEL,WASHINGTON,26-02-1956,S,M,samuel12@adventure-works.com,"60,000",2,High School,Professional,Y
11532,MRS.,LAUREN,MILLER,26-02-1957,M,F,lauren24@adventure-works.com,"40,000",1,Partial College,Clerical,Y
12010,MR.,MAX,SERRANO,26-02-1957,M,M,max16@adventure-works.com,"80,000",1,Partial College,Skilled Manual,Y
13079,MR.,EDWIN,BHAT,26-02-1957,S,M,edwin43@adventure-works.com,"80,000",2,High School,Professional,N
21822,MR.,GREGORY,YUAN,26-02-1957,S,M,gregory11@adventure-works.com,"1,70,000",4,Bachelors,Management,N
22356,MR.,CHARLES,WARD,26-02-1957,M,M,charles51@adventure-works.com,"30,000",2,High School,Skilled Manual,Y
22797,MR.,LEONARD,SHE,26-02-1957,M,M,leonard1@adventure-works.com,"1,30,000",2,Partial College,Professional,Y
26165,MRS.,ALEXANDRA,FLORES,26-02-1957,M,F,alexandra35@adventure-works.com,"70,000",1,Partial College,Skilled Manual,Y
27223,MR.,JEREMY,WRIGHT,26-02-1957,M,M,jeremy9@adventure-works.com,"20,000",2,Partial High School,Clerical,Y
15569,MRS.,MORGAN,WARD,26-02-1958,M,F,morgan60@adventure-works.com,"80,000",1,Partial College,Skilled Manual,Y
29160,MR.,LOGAN,BAKER,26-02-1959,S,M,logan41@adventure-works.com,"60,000",5,Bachelors,Professional,Y
29168,MR.,DERRICK,ROMERO,26-02-1959,S,M,derrick9@adventure-works.com,"80,000",4,Graduate Degree,Professional,N
27559,MRS.,EMILY,RODRIGUEZ,26-02-1960,M,F,emily21@adventure-works.com,"60,000",1,Partial College,Skilled Manual,Y
18403,MRS.,MADELINE,PHILLIPS,26-02-1961,S,F,madeline5@adventure-works.com,"80,000",5,Partial College,Professional,Y
24477,MR.,WARREN,ZENG,26-02-1961,S,M,warren35@adventure-works.com,"60,000",1,Partial College,Skilled Manual,Y
13289,MRS.,ALEXANDRIA,COLEMAN,26-02-1962,M,F,alexandria6@adventure-works.com,"70,000",5,Partial College,Professional,Y
17542,MRS.,BRIDGET,RAI,26-02-1962,S,F,bridget19@adventure-works.com,"70,000",1,Bachelors,Professional,N
19248,MRS.,SHEENA,BLACK,26-02-1962,M,F,sheena19@adventure-works.com,"10,000",1,Graduate Degree,Manual,Y
21138,MRS.,KAYLEE,PHILLIPS,26-02-1962,M,F,kaylee27@adventure-works.com,"70,000",1,Partial College,Skilled Manual,Y
12849,MR.,ADAM,BAKER,26-02-1963,S,M,adam38@adventure-works.com,"30,000",2,Partial College,Clerical,Y
14619,MR.,NATHANIEL,SANDERS,26-02-1963,M,M,nathaniel4@adventure-works.com,"60,000",3,Graduate Degree,Professional,Y
17809,MR.,JOSUE,BLANCO,26-02-1963,S,M,josue2@adventure-works.com,"10,000",3,Partial High School,Manual,Y
19612,MR.,MARVIN,SANZ,26-02-1963,S,M,marvin20@adventure-works.com,"70,000",0,Bachelors,Professional,N
22291,MR.,CARLOS,MORRIS,26-02-1963,M,M,carlos21@adventure-works.com,"70,000",4,Bachelors,Professional,Y
24457,MRS.,MEGHAN,ALONSO,26-02-1963,S,F,meghan8@adventure-works.com,"60,000",3,Bachelors,Professional,Y
15363,MR.,JUSTIN,YANG,26-02-1965,M,M,justin24@adventure-works.com,"90,000",4,Partial College,Professional,Y
15941,MRS.,BAILEY,BROOKS,26-02-1965,S,F,bailey0@adventure-works.com,"1,20,000",3,Bachelors,Management,N
19484,MR.,WILLIE,LIANG,26-02-1965,M,M,willie15@adventure-works.com,"30,000",2,Partial College,Clerical,N
25641,MRS.,DANA,SCHMIDT,26-02-1965,M,F,dana13@adventure-works.com,"40,000",1,Bachelors,Skilled Manual,Y
27779,MR.,JORDAN,WASHINGTON,26-02-1965,M,M,jordan10@adventure-works.com,"10,000",5,Partial High School,Manual,Y
13965,MR.,BARRY,SARA,26-02-1966,M,M,barry11@adventure-works.com,"90,000",0,Bachelors,Professional,Y
24071,MR.,VICTOR,SUAREZ,26-02-1966,M,M,victor19@adventure-works.com,"30,000",1,Bachelors,Skilled Manual,Y
20674,MR.,SAMUEL,BUTLER,26-02-1967,S,M,samuel13@adventure-works.com,"50,000",2,Bachelors,Skilled Manual,N
25453,MR.,DREW,SHE,26-02-1967,S,M,drew0@adventure-works.com,"30,000",1,Bachelors,Clerical,N
16390,MR.,MARIO,NATH,26-02-1968,S,M,mario17@adventure-works.com,"30,000",1,Bachelors,Clerical,N
17051,MRS.,JESSIE,ORTEGA,26-02-1968,M,F,jessie41@adventure-works.com,"60,000",2,Bachelors,Professional,Y
26656,MRS.,AMANDA,HALL,26-02-1969,M,F,amanda66@adventure-works.com,"90,000",2,Bachelors,Professional,N
12358,MS.,LACEY,RAJE,26-02-1970,M,F,lacey4@adventure-works.com,"1,00,000",0,Partial High School,Professional,Y
